,index,year,state,district,party,votes,totalvotes,two_party_pct,total_pct
18768,18768,2020,KY,3,DEMOCRAT,230672,368097,0.6266609073151914,0.6266609073151914
18769,18769,2020,KY,3,REPUBLICAN,137425,368097,0.37333909268480864,0.37333909268480864
18770,18770,2020,KY,4,DEMOCRAT,125896,382509,0.32913212499575173,0.32913212499575173
18771,18771,2020,KY,4,REPUBLICAN,256613,382509,0.6708678750042483,0.6708678750042483
18772,18772,2020,KY,5,DEMOCRAT,47056,297970,0.15792193845017954,0.15792193845017954
18773,18773,2020,KY,5,REPUBLICAN,250914,297970,0.8420780615498205,0.8420780615498205
18774,18774,2020,KY,6,DEMOCRAT,155011,378450,0.4167421678195715,0.40959439820319726
18775,18775,2020,KY,6,REPUBLICAN,216948,378450,0.5832578321804285,0.5732540626238605
18776,18776,2020,LA,1,DEMOCRAT,94730,374369,0.259491590423492,0.2530391138155136
18777,18777,2020,LA,1,REPUBLICAN,270330,374369,0.740508409576508,0.722095045262829
18778,18778,2020,LA,2,DEMOCRAT,235320,316982,0.7884473631307378,0.7423765387309058
18779,18779,2020,LA,2,REPUBLICAN,63140,316982,0.2115526368692622,0.19919112126240607
18780,18780,2020,LA,3,DEMOCRAT,100275,340120,0.3031700201055162,0.2948224156180172
18781,18781,2020,LA,3,REPUBLICAN,230480,340120,0.6968299798944838,0.6776431847583206
18782,18782,2020,LA,4,DEMOCRAT,101970,306578,0.33260703638225836,0.33260703638225836
18783,18783,2020,LA,4,REPUBLICAN,204608,306578,0.6673929636177417,0.6673929636177417
18784,18784,2020,LA,5,DEMOCRAT,99566,435090,0.2288400101128502,0.2288400101128502
18785,18785,2020,LA,5,REPUBLICAN,335524,435090,0.7711599898871497,0.7711599898871497
18786,18786,2020,LA,6,DEMOCRAT,95541,373996,0.2644755527381542,0.25545995144333095
18787,18787,2020,LA,6,REPUBLICAN,265706,373996,0.7355244472618457,0.7104514486785954
18788,18788,2020,MA,1,DEMOCRAT,275376,372716,0.759113463446907,0.7388360038206033
18789,18789,2020,MA,1,REPUBLICAN,87384,372716,0.24088653655309294,0.23445196879125124
18790,18790,2020,MA,2,DEMOCRAT,249854,394084,0.6539413830828583,0.6340120380426508
18791,18791,2020,MA,2,REPUBLICAN,132220,394084,0.3460586169171417,0.33551222581987594
18792,18792,2020,MA,3,DEMOCRAT,286896,388210,0.75188892121174,0.7390226939027845
18793,18793,2020,MA,3,REPUBLICAN,94671,388210,0.24811107878826,0.2438654336570413
18794,18794,2020,MA,4,DEMOCRAT,251102,434533,0.6100987423950862,0.5778663530732994
18795,18795,2020,MA,4,REPUBLICAN,160474,434533,0.3899012576049138,0.36930221640243666
18796,18796,2020,MA,5,DEMOCRAT,294427,413371,0.743919571072672,0.7122584796708042
18797,18797,2020,MA,5,REPUBLICAN,101351,413371,0.25608042892732796,0.24518168908801052
18798,18798,2020,MA,6,DEMOCRAT,286377,452574,0.6552169894205073,0.6327738668151507
18799,18799,2020,MA,6,REPUBLICAN,150695,452574,0.3447830105794926,0.33297317123829473
18800,18800,2020,MA,7,DEMOCRAT,267362,326837,0.873626391580103,0.8180285585781292
18801,18801,2020,MA,7,REPUBLICAN,38675,326837,0.12637360841989695,0.11833115589728213
18802,18802,2020,MA,8,DEMOCRAT,310940,433545,0.8118537859007833,0.7172035198191653
18803,18803,2020,MA,8,REPUBLICAN,72060,433545,0.1881462140992167,0.16621111995294607
18804,18804,2020,MA,9,DEMOCRAT,260262,442135,0.6278590090296557,0.5886482635394167
18805,18805,2020,MA,9,REPUBLICAN,154261,442135,0.37214099097034425,0.3489002227826343
18806,18806,2020,MD,1,DEMOCRAT,143877,395524,0.36445039997162965,0.36376300806019357
18807,18807,2020,MD,1,REPUBLICAN,250901,395524,0.6355496000283704,0.6343508864190289
18808,18808,2020,MD,2,DEMOCRAT,224836,332026,0.6788711045891948,0.6771638365670158
18809,18809,2020,MD,2,REPUBLICAN,106355,332026,0.32112889541080525,0.3203213001391457
18810,18810,2020,MD,3,DEMOCRAT,260358,373206,0.6989945633935163,0.6976254401054646
18811,18811,2020,MD,3,REPUBLICAN,112117,373206,0.30100543660648366,0.300415856122356
18812,18812,2020,MD,4,DEMOCRAT,282119,354529,0.7974193730744227,0.7957571877053781
18813,18813,2020,MD,4,REPUBLICAN,71671,354529,0.20258062692557732,0.20215835658013873
18814,18814,2020,MD,5,DEMOCRAT,274210,398839,0.6894288910958302,0.687520528333488
18815,18815,2020,MD,5,REPUBLICAN,123525,398839,0.31057110890416983,0.3097114374471905
18816,18816,2020,MD,6,DEMOCRAT,215540,366434,0.6001575991468484,0.5882096093703095
18817,18817,2020,MD,6,REPUBLICAN,143599,366434,0.3998424008531516,0.3918823034980378
18818,18818,2020,MD,7,DEMOCRAT,237105,330998,0.7186175919695951,0.7163336334358515
18819,18819,2020,MD,7,REPUBLICAN,92841,330998,0.281382408030405,0.2804880996259796
18820,18820,2020,MD,8,DEMOCRAT,274716,402614,0.6835890940670312,0.6823309671298067
18821,18821,2020,MD,8,REPUBLICAN,127157,402614,0.3164109059329689,0.31582856035806006
18822,18822,2020,ME,1,DEMOCRAT,271004,447981,0.6215517004119153,0.6049452990193781
18823,18823,2020,ME,1,REPUBLICAN,165008,447981,0.37844829958808474,0.36833705000881733
18824,18824,2020,ME,2,DEMOCRAT,197974,380324,0.5304741132148274,0.5205403813590518
18825,18825,2020,ME,2,REPUBLICAN,175228,380324,0.46952588678517265,0.4607334798750539
18826,18826,2020,MI,1,DEMOCRAT,153328,416219,0.374053753394046,0.36838299068519215
18827,18827,2020,MI,1,REPUBLICAN,256581,416219,0.625946246605954,0.6164567211011511
18828,18828,2020,MI,2,DEMOCRAT,154122,403247,0.39233465620250846,0.3822024714381012
18829,18829,2020,MI,2,REPUBLICAN,238711,403247,0.6076653437974916,0.591972165942958
18830,18830,2020,MI,3,DEMOCRAT,189769,403419,0.47040290715833205,0.47040174111779565
18831,18831,2020,MI,3,REPUBLICAN,213649,403419,0.5295970928416679,0.529595780069853
18832,18832,2020,MI,4,DEMOCRAT,120802,373245,0.33240053601450653,0.32365336441211534
18833,18833,2020,MI,4,REPUBLICAN,242621,373245,0.6675994639854935,0.6500314806628354
18834,18834,2020,MI,5,DEMOCRAT,196599,361032,0.5659626163381515,0.5445472977464602
18835,18835,2020,MI,5,REPUBLICAN,150772,361032,0.4340373836618486,0.41761395111790645
18836,18836,2020,MI,6,DEMOCRAT,152085,378980,0.4182974357845982,0.4013008602037047
18837,18837,2020,MI,6,REPUBLICAN,211496,378980,0.5817025642154018,0.5580663887276374
18838,18838,2020,MI,7,DEMOCRAT,159743,387267,0.4124880250576476,0.4124880250576476
18839,18839,2020,MI,7,REPUBLICAN,227524,387267,0.5875119749423524,0.5875119749423524
18840,18840,2020,MI,8,DEMOCRAT,217922,428344,0.5183102745411431,0.5087546457987039
18841,18841,2020,MI,8,REPUBLICAN,202525,428344,0.4816897254588569,0.4728092374353324
18842,18842,2020,MI,9,DEMOCRAT,230318,399117,0.6003899753397947,0.5770688795516101
18843,18843,2020,MI,9,REPUBLICAN,153296,399117,0.3996100246602053,0.3840878739818149
18844,18844,2020,MI,10,DEMOCRAT,138179,409786,0.33719795210182874,0.33719795210182874
18845,18845,2020,MI,10,REPUBLICAN,271607,409786,0.6628020478981712,0.6628020478981712
18846,18846,2020,MI,11,DEMOCRAT,226128,450473,0.5121429202347276,0.5019790309297116
18847,18847,2020,MI,11,REPUBLICAN,215405,450473,0.4878570797652724,0.47817516255136266
18848,18848,2020,MI,12,DEMOCRAT,254957,383823,0.6841250845238223,0.6642567016567532
18849,18849,2020,MI,12,REPUBLICAN,117719,383823,0.3158749154761777,0.30670126594810626
18850,18850,2020,MI,13,DEMOCRAT,223205,285885,0.8072046463857426,0.7807510012767371
18851,18851,2020,MI,13,REPUBLICAN,53311,285885,0.1927953536142574,0.18647707994473303
18852,18852,2020,MI,14,DEMOCRAT,271370,342303,0.8124023303017058,0.7927771594172415
18853,18853,2020,MI,14,REPUBLICAN,62664,342303,0.1875976696982942,0.18306588022891998
18854,18854,2020,MN,1,DEMOCRAT,167890,368856,0.48366001774581996,0.4551640748693257
18855,18855,2020,MN,1,REPUBLICAN,179234,368856,0.5163399822541801,0.48591862407009784
18856,18856,2020,MN,2,DEMOCRAT,204534,424512,0.5119903476449856,0.4818097014925373
18857,18857,2020,MN,2,REPUBLICAN,194954,424512,0.4880096523550144,0.4592426126941052
18858,18858,2020,MN,3,DEMOCRAT,246666,443603,0.5564426076775753,0.5560512440177365
18859,18859,2020,MN,3,REPUBLICAN,196625,443603,0.44355739232242475,0.4432454243997448
18860,18860,2020,MN,4,DEMOCRAT,245813,389114,0.6855886183805011,0.6317248929619598
18861,18861,2020,MN,4,REPUBLICAN,112730,389114,0.31441138161949894,0.28970944247701186
18862,18862,2020,MN,5,DEMOCRAT,255924,398229,0.7132736160890965,0.642655356591308
18863,18863,2020,MN,5,REPUBLICAN,102878,398229,0.2867263839109035,0.2583387950149286
18864,18864,2020,MN,6,DEMOCRAT,140853,412307,0.34208046552067495,0.341621655708004
18865,18865,2020,MN,6,REPUBLICAN,270901,412307,0.657919534479325,0.6570371106966411
18866,18866,2020,MN,7,DEMOCRAT,144840,363477,0.4273751423698607,0.39848463589167954
18867,18867,2020,MN,7,REPUBLICAN,194066,363477,0.5726248576301394,0.5339154884628188
18868,18868,2020,MN,8,DEMOCRAT,147853,393711,0.39821969645959304,0.3755368785733698
18869,18869,2020,MN,8,REPUBLICAN,223432,393711,0.601780303540407,0.56750255898362
18870,18870,2020,MO,1,DEMOCRAT,249087,316171,0.8060363657544486,0.7878236776934001
18871,18871,2020,MO,1,REPUBLICAN,59940,316171,0.19396363424555135,0.18958095461000535
18872,18872,2020,MO,2,DEMOCRAT,204540,449348,0.46730957717325,0.4551928572064413
18873,18873,2020,MO,2,REPUBLICAN,233157,449348,0.53269042282675,0.5188784639077063
18874,18874,2020,MO,3,DEMOCRAT,116095,407348,0.2909933552402365,0.28500201302080774
18875,18875,2020,MO,3,REPUBLICAN,282866,407348,0.7090066447597635,0.6944087119612714
18876,18876,2020,MO,4,DEMOCRAT,107635,362836,0.30501697451272664,0.2966491748338092
18877,18877,2020,MO,4,REPUBLICAN,245247,362836,0.6949830254872734,0.6759169431919655
18878,18878,2020,MO,5,DEMOCRAT,207180,352430,0.6038226362083738,0.5878614192889368
18879,18879,2020,MO,5,REPUBLICAN,135934,352430,0.3961773637916261,0.3857049626876259
18880,18880,2020,MO,6,DEMOCRAT,118926,385779,0.31492314006911437,0.30827494498145314
18881,18881,2020,MO,6,REPUBLICAN,258709,385779,0.6850768599308856,0.6706145228226523
18882,18882,2020,MO,7,DEMOCRAT,98111,369283,0.2783851499167208,0.26567970905782284
18883,18883,2020,MO,7,REPUBLICAN,254318,369283,0.7216148500832792,0.6886804970713518
18884,18884,2020,MO,8,DEMOCRAT,70561,330226,0.217531106260713,0.21367487720530787
18885,18885,2020,MO,8,REPUBLICAN,253811,330226,0.782468893739287,0.7685978693379686
18886,18886,2020,MS,1,DEMOCRAT,104008,332795,0.312528733905257,0.312528733905257
18887,18887,2020,MS,1,REPUBLICAN,228787,332795,0.687471266094743,0.687471266094743
18888,18888,2020,MS,2,DEMOCRAT,196224,297234,0.6601667373180726,0.6601667373180726
18889,18889,2020,MS,2,REPUBLICAN,101010,297234,0.3398332626819274,0.3398332626819274
18890,18890,2020,MS,3,DEMOCRAT,120782,341846,0.3533228412794065,0.3533228412794065
18891,18891,2020,MS,3,REPUBLICAN,221064,341846,0.6466771587205935,0.6466771587205935
18892,18892,2020,MS,4,REPUBLICAN,255971,255971,1.0,1.0
18893,18893,2020,MT,0,DEMOCRAT,262340,601509,0.43613645016117797,0.43613645016117797
18894,18894,2020,MT,0,REPUBLICAN,339169,601509,0.563863549838822,0.563863549838822
18895,18895,2020,NC,1,DEMOCRAT,188870,348618,0.541767780206415,0.541767780206415
18896,18896,2020,NC,1,REPUBLICAN,159748,348618,0.45823221979358497,0.45823221979358497
18897,18897,2020,NC,2,DEMOCRAT,311887,495345,0.6438213078849206,0.6296359103251269
18898,18898,2020,NC,2,REPUBLICAN,172544,495345,0.35617869211507935,0.34833096124923035
18899,18899,2020,NC,3,DEMOCRAT,132752,362552,0.3661598887883669,0.3661598887883669
18900,18900,2020,NC,3,REPUBLICAN,229800,362552,0.6338401112116331,0.6338401112116331
18901,18901,2020,NC,4,DEMOCRAT,332421,493719,0.6732999945313022,0.6732999945313022
18902,18902,2020,NC,4,REPUBLICAN,161298,493719,0.32670000546869776,0.32670000546869776
18903,18903,2020,NC,5,DEMOCRAT,119846,385244,0.31731398055013516,0.31109115262015763
18904,18904,2020,NC,5,REPUBLICAN,257843,385244,0.6826860194498648,0.6692978995130359
18905,18905,2020,NC,6,DEMOCRAT,253531,407129,0.6227289139314566,0.6227289139314566
18906,18906,2020,NC,6,REPUBLICAN,153598,407129,0.37727108606854337,0.37727108606854337
18907,18907,2020,NC,7,DEMOCRAT,179045,452208,0.39656646466794243,0.3959350564342073
18908,18908,2020,NC,7,REPUBLICAN,272443,452208,0.6034335353320576,0.6024727558999399
18909,18909,2020,NC,8,DEMOCRAT,177781,380555,0.467162433813772,0.467162433813772
18910,18910,2020,NC,8,REPUBLICAN,202774,380555,0.532837566186228,0.532837566186228
18911,18911,2020,NC,9,DEMOCRAT,179463,404124,0.44407904504558005,0.44407904504558005
18912,18912,2020,NC,9,REPUBLICAN,224661,404124,0.55592095495442,0.55592095495442
18913,18913,2020,NC,10,DEMOCRAT,128189,412284,0.3109240232461119,0.3109240232461119
18914,18914,2020,NC,10,REPUBLICAN,284095,412284,0.6890759767538881,0.6890759767538881
18915,18915,2020,NC,11,DEMOCRAT,190609,450145,0.4372167171300119,0.4234391140632463
18916,18916,2020,NC,11,REPUBLICAN,245351,450145,0.562783282869988,0.5450488176032168
18917,18917,2020,NC,12,DEMOCRAT,341457,341457,1.0,1.0
18918,18918,2020,NC,13,DEMOCRAT,124684,391865,0.3181810062138747,0.3181810062138747
18919,18919,2020,NC,13,REPUBLICAN,267181,391865,0.6818189937861253,0.6818189937861253
18920,18920,2020,ND,0,DEMOCRAT,97970,355598,0.28546120472379,0.2755077362639835
18921,18921,2020,ND,0,REPUBLICAN,245229,355598,0.71453879527621,0.6896242386065163
18922,18922,2020,NE,1,DEMOCRAT,119622,317566,0.3875928302033516,0.3766839019290478
18923,18923,2020,NE,1,REPUBLICAN,189006,317566,0.6124071697966484,0.5951707676514488
18924,18924,2020,NE,2,DEMOCRAT,155706,336962,0.4764900834514057,0.462087713154599
18925,18925,2020,NE,2,REPUBLICAN,171071,336962,0.5235099165485944,0.5076863266481086
18926,18926,2020,NE,3,DEMOCRAT,50690,286770,0.18376128796035485,0.17676186490916065
18927,18927,2020,NE,3,REPUBLICAN,225157,286770,0.8162387120396452,0.7851483767479165
18928,18928,2020,NH,1,DEMOCRAT,205606,400661,0.5261627832584802,0.5131669915464695
18929,18929,2020,NH,1,REPUBLICAN,185159,400661,0.47383721674151985,0.4621338238560778
18930,18930,2020,NH,2,DEMOCRAT,208289,386441,0.5522343739643402,0.5389930157514342
18931,18931,2020,NH,2,REPUBLICAN,168886,386441,0.44776562603565984,0.4370291972125111
18932,18932,2020,NJ,1,DEMOCRAT,240567,385030,0.6248006648832558,0.6248006648832558
18933,18933,2020,NJ,1,REPUBLICAN,144463,385030,0.37519933511674414,0.37519933511674414
18934,18934,2020,NJ,2,DEMOCRAT,173849,376547,0.47065719120135363,0.4616926970603935
18935,18935,2020,NJ,2,REPUBLICAN,195526,376547,0.5293428087986464,0.5192605438364932
18936,18936,2020,NJ,3,DEMOCRAT,229840,431762,0.5393190932193248,0.5323303116068575
18937,18937,2020,NJ,3,REPUBLICAN,196327,431762,0.4606809067806752,0.4547111603151736
18938,18938,2020,NJ,4,DEMOCRAT,162420,424368,0.3899424521575039,0.38273385363646645
18939,18939,2020,NJ,4,REPUBLICAN,254103,424368,0.6100575478424961,0.5987798325981224
18940,18940,2020,NJ,5,DEMOCRAT,225175,423636,0.5380422835405775,0.531529426205516
18941,18941,2020,NJ,5,REPUBLICAN,193333,423636,0.4619577164594225,0.45636584237411365
18942,18942,2020,NJ,6,DEMOCRAT,199648,326408,0.6116516752040391,0.6116516752040391
18943,18943,2020,NJ,6,REPUBLICAN,126760,326408,0.3883483247959609,0.3883483247959609
18944,18944,2020,NJ,7,DEMOCRAT,219629,433947,0.5061194108958006,0.5061194108958006
18945,18945,2020,NJ,7,REPUBLICAN,214318,433947,0.49388058910419935,0.49388058910419935
18946,18946,2020,NJ,8,DEMOCRAT,176758,238773,0.7507432765328486,0.7402763294007279
18947,18947,2020,NJ,8,REPUBLICAN,58686,238773,0.24925672346715141,0.24578155821638126
18948,18948,2020,NJ,9,DEMOCRAT,203674,309542,0.6737412463654016,0.657985023034031
18949,18949,2020,NJ,9,REPUBLICAN,98629,309542,0.3262587536345984,0.3186288128913039
18950,18950,2020,NJ,10,DEMOCRAT,241522,290009,0.8570080193031012,0.8328086369733353
18951,18951,2020,NJ,10,REPUBLICAN,40298,290009,0.14299198069689872,0.13895430831456954
18952,18952,2020,NJ,11,DEMOCRAT,235163,441176,0.5330367019058153,0.5330367019058153
18953,18953,2020,NJ,11,REPUBLICAN,206013,441176,0.46696329809418463,0.46696329809418463
18954,18954,2020,NJ,12,DEMOCRAT,230883,351725,0.668307890029351,0.6564304499253678
18955,18955,2020,NJ,12,REPUBLICAN,114591,351725,0.331692109970649,0.3257971426540621
18956,18956,2020,NM,1,DEMOCRAT,186953,321290,0.5818824115285256,0.5818824115285256
18957,18957,2020,NM,1,REPUBLICAN,134337,321290,0.41811758847147434,0.41811758847147434
18958,18958,2020,NM,2,DEMOCRAT,122546,264946,0.46273633174614565,0.46253198765031367
18959,18959,2020,NM,2,REPUBLICAN,142283,264946,0.5372636682538544,0.5370264129294271
18960,18960,2020,NM,3,DEMOCRAT,186282,317448,0.5868110682694488,0.5868110682694488
18961,18961,2020,NM,3,REPUBLICAN,131166,317448,0.41318893173055116,0.41318893173055116
18962,18962,2020,NV,1,DEMOCRAT,137868,223213,0.6492244229084847,0.6176521976766586
18963,18963,2020,NV,1,REPUBLICAN,74490,223213,0.35077557709151524,0.33371712221062394
18964,18964,2020,NV,2,DEMOCRAT,155780,382673,0.4189233524624991,0.40708385488393484
18965,18965,2020,NV,2,REPUBLICAN,216078,382673,0.5810766475375009,0.564654417740473
18966,18966,2020,NV,3,DEMOCRAT,203421,417252,0.515778557591862,0.48752552414368294
18967,18967,2020,NV,3,REPUBLICAN,190975,417252,0.484221442408138,0.45769702721616673
18968,18968,2020,NV,4,DEMOCRAT,168457,332469,0.5252119311219956,0.5066848337739759
18969,18969,2020,NV,4,REPUBLICAN,152284,332469,0.47478806887800434,0.45803969693415025
18970,18970,2020,NY,1,DEMOCRAT,169294,389014,0.451439832110696,0.43518742256062765
18971,18971,2020,NY,1,REPUBLICAN,205715,389014,0.548560167889304,0.5288113024209926
18972,18972,2020,NY,2,DEMOCRAT,154246,358617,0.4651217489634376,0.4301134636673666
18973,18973,2020,NY,2,REPUBLICAN,177379,358617,0.5348782510365624,0.4946196081055834
18974,18974,2020,NY,3,DEMOCRAT,208555,398887,0.562922755515728,0.5228423087240246
18975,18975,2020,NY,3,REPUBLICAN,161931,398887,0.437077244484272,0.40595707556275334
18976,18976,2020,NY,4,DEMOCRAT,199762,385015,0.5662685780213114,0.5188421230341675
18977,18977,2020,NY,4,REPUBLICAN,153007,385015,0.4337314219786886,0.3974052958975624
18978,18978,2020,NY,5,DEMOCRAT,229125,277909,0.8290966329539904,0.8244605248480618
18979,18979,2020,NY,5,REPUBLICAN,47230,277909,0.17090336704600967,0.16994771669863157
18980,18980,2020,NY,6,DEMOCRAT,158862,249493,0.6797951140608752,0.6367393073152353
18981,18981,2020,NY,6,REPUBLICAN,74829,249493,0.3202048859391247,0.29992424637164167
18982,18982,2020,NY,7,DEMOCRAT,191073,235169,0.8545571641330453,0.812492292776684
18983,18983,2020,NY,7,REPUBLICAN,32520,235169,0.1454428358669547,0.13828353226828366
18984,18984,2020,NY,8,DEMOCRAT,234933,285735,0.8483173250523579,0.8222058900729697
18985,18985,2020,NY,8,REPUBLICAN,42007,285735,0.1516826749476421,0.1470138414964915
18986,18986,2020,NY,9,DEMOCRAT,230221,287412,0.839698582271648,0.8010138755514732
18987,18987,2020,NY,9,REPUBLICAN,43950,287412,0.16030141772835202,0.15291637092396979
18988,18988,2020,NY,10,DEMOCRAT,206310,289130,0.7551638183155868,0.7135544564728669
18989,18989,2020,NY,10,REPUBLICAN,66889,289130,0.2448361816844132,0.23134576142219762
18990,18990,2020,NY,11,DEMOCRAT,137198,301351,0.4685628026748086,0.4552764052550016
18991,18991,2020,NY,11,REPUBLICAN,155608,301351,0.5314371973251915,0.5163679563034468
18992,18992,2020,NY,12,DEMOCRAT,265172,336079,0.8332636778712453,0.7890168680578078
18993,18993,2020,NY,12,REPUBLICAN,53061,336079,0.16673632212875472,0.15788252166901234
18994,18994,2020,NY,13,DEMOCRAT,231841,267236,0.9093051987527699,0.8675515274888114
18995,18995,2020,NY,13,REPUBLICAN,23124,267236,0.09069480124723,0.08653025789938482
18996,18996,2020,NY,14,DEMOCRAT,152661,223611,0.7231656884619211,0.6827079168734991
18997,18997,2020,NY,14,REPUBLICAN,58440,223611,0.2768343115380789,0.2613467137126528
18998,18998,2020,NY,15,DEMOCRAT,169533,200205,0.8887520052004152,0.8467970330411329
18999,18999,2020,NY,15,REPUBLICAN,21221,200205,0.1112479947995848,0.10599635373741914
19000,19000,2020,NY,16,DEMOCRAT,218514,315156,0.7987206667154032,0.6933518638388607
19001,19001,2020,NY,16,REPUBLICAN,55066,315156,0.20127933328459682,0.17472616735838759
19002,19002,2020,NY,17,DEMOCRAT,197354,359958,0.609964456807294,0.5482695203329278
19003,19003,2020,NY,17,REPUBLICAN,126196,359958,0.3900355431927059,0.3505853460681524
19004,19004,2020,NY,18,DEMOCRAT,187444,358738,0.5635904975810986,0.522509463731191
19005,19005,2020,NY,18,REPUBLICAN,145145,358738,0.4364095024189014,0.40459889947538313
